CTE;Status;Empresa A;Empresa B;Motorista A;Motorista B;Dif Empresa;Dif Motorista;Maior Diferença;Margem B;Página A;Página B
3257;OK;20290.4;20290.4;21071.58;21071.58;0.0;0.0;0.0;;23.0;68.0
3258;OK por arredondamento;15839.5;15839.5;16449.02;16449.32;0.0;-0.3;0.3;;23.0;69.0
3259;OK;17459.2;17459.2;18131.38;18131.38;0.0;0.0;0.0;;23.0;68.0
3260;OK;4655.2;4655.2;4834.43;4834.43;0.0;0.0;0.0;;23.0;69.0
3261;OK;18969.6;18969.6;19699.93;19699.93;0.0;0.0;0.0;;23.0;69.0
3262;OK por arredondamento;2049.7;2049.7;2128.62;2128.61;0.0;0.01;0.01;;23.0;69.0
3263;OK por arredondamento;17777.8;17777.8;18462.33;18462.25;0.0;0.08;0.08;;23.0;69.0
3264;Divergente;6110.0;6110.0;5945.5;6345.24;0.0;-399.74;399.74;;23.0;69.0
3265;Divergente;6281.6;6281.6;6112.48;6523.44;0.0;-410.96;410.96;;23.0;69.0
3266;OK por arredondamento;10497.9;10497.9;10902.32;10902.07;0.0;0.25;0.25;;23.0;69.0
3267;Divergente;9124.8;9124.8;9384.86;9476.1;0.0;-91.24;91.24;;24.0;69.0
3268;OK;22116.8;22116.8;22968.3;22968.3;0.0;0.0;0.0;;24.0;69.0
3269;Divergente;6076.2;6076.2;5912.61;6076.2;0.0;-163.59;163.59;;24.0;69.0
3271;OK por arredondamento;12500.1;12500.1;12981.48;12981.35;0.0;0.13;0.13;;24.0;69.0
3272;OK por arredondamento;10123.5;10123.5;10513.35;10513.25;0.0;0.1;0.1;;24.0;69.0
3273;OK por arredondamento;12591.9;12591.9;13076.81;13076.69;0.0;0.12;0.12;;24.0;69.0
3274;OK por arredondamento;12617.4;12617.4;13103.29;13103.17;0.0;0.12;0.12;;24.0;69.0
3275;Divergente;21602.7;19010.38;19131.63;19010.38;2592.32;121.25;2592.32;;24.0;69.0
3277;OK por arredondamento;19164.6;19164.6;19902.32;19902.44;0.0;-0.12;0.12;;24.0;69.0
3278;OK por arredondamento;12143.1;12143.1;12610.73;12610.61;0.0;0.12;0.12;;24.0;69.0
3280;Divergente;6279.0;6279.0;6109.95;6279.0;0.0;-169.05;169.05;;24.0;69.0
3281;Divergente;24765.6;24765.6;25719.32;28319.73;0.0;-2600.41;2600.41;;24.0;70.0
3283;Divergente;6087.6;6087.6;5927.4;6961.23;0.0;-1033.83;1033.83;;24.0;70.0
3284;Divergente;10165.0;10165.0;9500.0;10556.35;0.0;-1056.35;1056.35;;24.0;70.0
3285;Divergente;11048.0;11048.0;10302.26;11473.35;0.0;-1171.09;1171.09;;24.0;70.0
3286;OK por arredondamento;12004.76;12004.76;12467.01;12466.94;0.0;0.07;0.07;;24.0;70.0
3287;Divergente;10924.0;10924.0;10186.63;11344.57;0.0;-1157.94;1157.94;;24.0;70.0
3288;Divergente;6130.8;6130.8;5965.74;6130.8;0.0;-165.06;165.06;;24.0;70.0
3289;Divergente;6344.0;6344.0;6173.2;6344.0;0.0;-170.8;170.8;;24.0;70.0
3290;Divergente;7843.2;7843.2;7647.12;8145.16;0.0;-498.04;498.04;;24.0;70.0
3291;Divergente;6130.8;6130.8;5965.74;6130.8;0.0;-165.06;165.06;;24.0;70.0
3292;OK;12028.8;12028.8;12491.91;12491.91;0.0;0.0;0.0;;24.0;70.0
3293;Divergente;18720.0;16473.6;15901.44;16473.6;2246.4;-572.16;2246.4;;24.0;70.0
3294;Divergente;6208.8;6208.8;6041.64;6208.8;0.0;-167.16;167.16;;24.0;70.0
3295;Divergente;13260.0;11668.8;11263.52;11668.8;1591.2;-405.28;1591.2;;24.0;70.0
3296;OK por arredondamento;21836.15;21836.15;22676.72;22676.84;0.0;-0.12;0.12;;24.0;70.0
3297;OK por arredondamento;12370.0;12370.0;12846.49;12846.25;0.0;0.24;0.24;;24.0;70.0
3298;OK;12731.9;12731.9;13222.08;13222.08;0.0;0.0;0.0;;24.0;70.0
3299;OK por arredondamento;24225.0;24225.0;25157.9;25157.66;0.0;0.24;0.24;;24.0;70.0
3300;OK por arredondamento;24755.4;24755.4;25708.73;25708.48;0.0;0.25;0.25;;24.0;70.0
3302;OK por arredondamento;11960.0;11960.0;12420.7;12420.46;0.0;0.24;0.24;;24.0;71.0
3303;OK por arredondamento;24877.8;24877.8;25835.84;25835.6;0.0;0.24;0.24;;24.0;71.0
3304;OK;26359.2;26359.2;27374.03;27374.03;0.0;0.0;0.0;;24.0;71.0
3305;OK;26359.2;26359.2;27374.03;27374.03;0.0;0.0;0.0;;24.0;71.0
3306;OK;26051.2;26051.2;27054.17;27054.17;0.0;0.0;0.0;;24.0;71.0
3307;Divergente;11695.0;11695.0;11461.1;12145.26;0.0;-684.16;684.16;;24.0;71.0
3309;Divergente;16937.6;16937.6;17420.45;17589.7;0.0;-169.25;169.25;;24.0;72.0
3310;Divergente;8983.2;8983.2;8510.4;9329.05;0.0;-818.65;818.65;;24.0;71.0
3311;Divergente;11435.0;11435.0;11206.3;11875.25;0.0;-668.95;668.95;;24.0;71.0
3312;Divergente;8660.2;8660.2;8204.4;8993.62;0.0;-789.22;789.22;;24.0;71.0
3313;OK por arredondamento;13689.5;13689.5;14216.55;14216.54;0.0;0.01;0.01;;24.0;71.0
3314;Divergente;11455.0;11455.0;11225.9;11896.02;0.0;-670.12;670.12;;24.0;71.0
3315;Divergente;7444.2;7444.2;7248.3;7730.8;0.0;-482.5;482.5;;24.0;71.0
3316;Divergente;8535.6;8535.6;8417.05;8864.22;0.0;-447.17;447.17;;24.0;71.0
3317;OK;20519.2;20519.2;21309.19;21309.19;0.0;0.0;0.0;;24.0;71.0
3318;Divergente;8578.5;8578.5;8455.95;8908.77;0.0;-452.82;452.82;;24.0;71.0
3320;Divergente;8830.5;8830.5;8704.35;9170.48;0.0;-466.13;466.13;;24.0;71.0
3321;OK por arredondamento;24296.4;24296.4;25232.05;25231.81;0.0;0.24;0.24;;24.0;71.0
3322;OK por arredondamento;24143.4;24143.4;25073.16;25072.92;0.0;0.24;0.24;;24.0;71.0
3323;Divergente;9264.4;9264.4;9142.5;9621.08;0.0;-478.58;478.58;;24.0;71.0
3324;Divergente;18330.0;16130.4;15570.16;16130.4;2199.6;-560.24;2199.6;;24.0;72.0
3325;Divergente;9158.0;9158.0;9037.5;9510.58;0.0;-473.08;473.08;;24.0;71.0
3326;Divergente;9108.6;9108.6;8988.75;9459.28;0.0;-470.53;470.53;;24.0;72.0
3327;Divergente;4446.75;4446.75;4383.23;4617.95;0.0;-234.72;234.72;;24.0;72.0
3328;Divergente;9579.8;9579.8;9453.75;9948.62;0.0;-494.87;494.87;;24.0;72.0
3329;Divergente;8541.75;8541.75;8419.73;8870.61;0.0;-450.88;450.88;;24.0;72.0
3330;Divergente;8884.75;8884.75;8757.83;9226.81;0.0;-468.98;468.98;;24.0;72.0
3331;Divergente;8900.5;8900.5;8773.35;9243.17;0.0;-469.82;469.82;;24.0;72.0
3332;Divergente;8774.5;8774.5;8649.15;9112.32;0.0;-463.17;463.17;;24.0;72.0
3333;Divergente;8987.0;8987.0;8514.0;9333.0;0.0;-819.0;819.0;;25.0;72.0
3334;Divergente;8755.25;8755.25;8630.18;9092.33;0.0;-462.15;462.15;;25.0;72.0
3335;Divergente;9059.2;9059.2;8582.4;9407.98;0.0;-825.58;825.58;;25.0;72.0
3336;OK;26112.8;26112.8;27118.14;27118.14;0.0;0.0;0.0;;25.0;72.0
3337;OK;25922.4;25922.4;26920.41;26920.41;0.0;0.0;0.0;;25.0;72.0
3338;OK;25922.4;25922.4;26920.41;26920.41;0.0;0.0;0.0;;25.0;72.0
3339;OK;15859.2;15859.2;16469.78;16469.78;0.0;0.0;0.0;;25.0;72.0
3340;Divergente;8453.5;8453.5;8016.25;8778.96;0.0;-762.71;762.71;;25.0;72.0
3341;OK por arredondamento;12410.0;12410.0;12888.03;12887.79;0.0;0.24;0.24;;25.0;72.0
3342;OK;16014.0;16014.0;16630.54;16630.54;0.0;0.0;0.0;;25.0;72.0
3343;OK por arredondamento;12350.4;12350.4;12826.09;12825.89;0.0;0.2;0.2;;25.0;72.0
3345;OK;10281.6;10281.6;10677.44;10677.44;0.0;0.0;0.0;;25.0;73.0
3346;Divergente;8000.0;7040.0;3600.0;7040.0;960.0;-3440.0;3440.0;;25.0;75.0
3347;OK por arredondamento;23707.2;23707.2;24619.93;24619.92;0.0;0.01;0.01;;25.0;73.0
3348;OK por arredondamento;8171.1;8171.1;8485.88;8485.69;0.0;0.19;0.19;;25.0;73.0
3349;OK por arredondamento;18379.3;18379.3;19087.05;19086.9;0.0;0.15;0.15;;25.0;73.0
3350;OK;19080.0;19080.0;19814.58;19814.58;0.0;0.0;0.0;;25.0;73.0
3351;Faltante no B;12588.8;;13458.96;;12588.8;13458.96;13458.96;;25.0;
3352;OK;11880.0;11880.0;12337.38;12337.38;0.0;0.0;0.0;;25.0;73.0
3355;Divergente;4816.0;4816.0;4575.2;5001.42;0.0;-426.22;426.22;;25.0;73.0
3356;OK por arredondamento;11008.4;11008.4;11432.41;11432.23;0.0;0.18;0.18;;25.0;73.0
3357;OK por arredondamento;15688.2;15688.2;16292.43;16292.2;0.0;0.23;0.23;;25.0;73.0
3358;Divergente;4746.0;4746.0;4508.7;4928.72;0.0;-420.02;420.02;;25.0;73.0
3359;OK;20584.0;20584.0;21376.48;21376.48;0.0;0.0;0.0;;25.0;73.0
3360;Divergente;4810.0;4810.0;4569.5;4995.19;0.0;-425.69;425.69;;25.0;73.0
3361;OK;19384.0;19384.0;20130.28;20130.28;0.0;0.0;0.0;;25.0;73.0
3362;OK;3812.0;3812.0;3958.76;3958.76;0.0;0.0;0.0;;25.0;73.0
3363;Faltante no A;;16173.3;;16795.97;-16173.3;-16795.97;16795.97;;;75.0
3366;OK por arredondamento;15098.4;15098.4;15679.6;15679.69;0.0;-0.09;0.09;;25.0;73.0
3367;OK;23817.6;23817.6;24734.58;24734.58;0.0;0.0;0.0;;25.0;73.0
3369;OK;23817.6;23817.6;24734.58;24734.58;0.0;0.0;0.0;;25.0;73.0
3370;OK;23764.8;23764.8;24679.74;24679.74;0.0;0.0;0.0;;25.0;73.0
3371;OK;24115.2;24115.2;25043.64;25043.64;0.0;0.0;0.0;;25.0;73.0
3372;OK por arredondamento;232.0;232.0;240.94;240.93;0.0;0.01;0.01;;25.0;73.0
3374;OK por arredondamento;17970.1;17970.1;18662.08;18661.95;0.0;0.13;0.13;;25.0;74.0
3375;OK;24259.2;24259.2;25193.18;25193.18;0.0;0.0;0.0;;25.0;74.0
3376;OK por arredondamento;24520.8;24520.8;25465.09;25464.85;0.0;0.24;0.24;;25.0;74.0
3377;OK por arredondamento;8221.5;8221.5;8538.22;8538.03;0.0;0.19;0.19;;25.0;74.0
3378;OK;9451.2;9451.2;9815.07;9815.07;0.0;0.0;0.0;;25.0;74.0
3379;Divergente;6331.0;6331.0;6160.55;6574.74;0.0;-414.19;414.19;;25.0;74.0
3380;OK por arredondamento;14450.7;14450.7;15007.27;15007.05;0.0;0.22;0.22;;25.0;74.0
3381;Divergente;1326.6;1326.6;1326.6;1377.67;0.0;-51.07;51.07;;25.0;74.0
3382;OK por arredondamento;1277.1;1277.1;1326.29;1326.27;0.0;0.02;0.02;;25.0;74.0
3383;Divergente;4778.0;4778.0;4539.1;4961.95;0.0;-422.85;422.85;;25.0;74.0
3384;OK por arredondamento;13769.2;13769.2;14299.55;14299.32;0.0;0.23;0.23;;25.0;74.0
3385;OK;7941.6;7941.6;8247.35;8247.35;0.0;0.0;0.0;;25.0;74.0
3386;OK;20446.4;20446.4;21233.59;21233.59;0.0;0.0;0.0;;25.0;74.0
3387;OK;8107.2;8107.2;8419.33;8419.33;0.0;0.0;0.0;;25.0;74.0
3388;OK por arredondamento;12155.0;12155.0;12623.21;12622.97;0.0;0.24;0.24;;25.0;74.0
3389;OK;17622.6;17622.6;18301.07;18301.07;0.0;0.0;0.0;;25.0;74.0
3390;OK;16830.0;16830.0;17477.96;17477.96;0.0;0.0;0.0;;25.0;74.0
3391;OK por arredondamento;12650.0;12650.0;13137.28;13137.03;0.0;0.25;0.25;;25.0;74.0
3392;OK por arredondamento;17299.15;17299.15;17965.29;17965.17;0.0;0.12;0.12;;25.0;74.0
3393;OK;23501.4;23501.4;24406.2;24406.2;0.0;0.0;0.0;;25.0;74.0
3394;OK por arredondamento;18005.6;18005.6;18698.94;18698.82;0.0;0.12;0.12;;25.0;75.0
3395;OK;16796.0;16796.0;17442.65;17442.65;0.0;0.0;0.0;;25.0;75.0
3396;Divergente;8899.6;8899.6;8782.5;9242.23;0.0;-459.73;459.73;;25.0;75.0
3398;Divergente;9158.0;9158.0;9037.5;9510.58;0.0;-473.08;473.08;;25.0;75.0
3399;OK;23563.2;23563.2;24470.38;24470.38;0.0;0.0;0.0;;25.0;75.0
3400;OK;27864.0;27864.0;28936.76;28936.76;0.0;0.0;0.0;;25.0;75.0
3401;OK;23548.8;23548.8;24455.43;24455.43;0.0;0.0;0.0;;26.0;75.0
3402;Divergente;8903.4;8903.4;8786.25;9246.18;0.0;-459.93;459.93;;26.0;75.0
3403;Divergente;8907.2;8907.2;8790.0;9250.13;0.0;-460.13;460.13;;26.0;75.0
3404;OK por arredondamento;24449.4;24449.4;25390.94;25390.7;0.0;0.24;0.24;;26.0;75.0
3405;Divergente;8914.8;8914.8;8797.5;9258.02;0.0;-460.52;460.52;;26.0;75.0
3406;Divergente;6175.0;6175.0;6008.75;6412.74;0.0;-403.99;403.99;;26.0;75.0
3407;Divergente;9496.2;9496.2;9246.3;9861.8;0.0;-615.5;615.5;;26.0;75.0
3408;OK por arredondamento;24163.8;24163.8;25094.34;25094.11;0.0;0.23;0.23;;26.0;75.0
3409;Divergente;9325.2;9325.2;9079.8;9684.22;0.0;-604.42;604.42;;26.0;75.0
3410;Divergente;7875.5;7875.5;7668.25;8178.71;0.0;-510.46;510.46;;26.0;75.0
3411;OK por arredondamento;23990.4;23990.4;24914.27;24914.03;0.0;0.24;0.24;;26.0;75.0
3413;Divergente;11917.5;11917.5;11297.79;12376.32;0.0;-1078.53;1078.53;;26.0;75.0
3414;OK por arredondamento;23888.4;23888.4;24808.34;24808.1;0.0;0.24;0.24;;26.0;76.0
3415;OK;7136.0;7136.0;7410.74;7410.74;0.0;0.0;0.0;;26.0;76.0
3416;OK;12152.0;12152.0;12619.85;12619.85;0.0;0.0;0.0;;26.0;76.0
3417;OK;20716.8;20716.8;21514.4;21514.4;0.0;0.0;0.0;;26.0;76.0
3418;Divergente;9302.4;9302.4;9057.6;9660.54;0.0;-602.94;602.94;;26.0;76.0
3419;Divergente;9595.0;9595.0;9342.5;9964.41;0.0;-621.91;621.91;;26.0;76.0
3420;Divergente;6999.6;6999.6;6815.4;7269.08;0.0;-453.68;453.68;;26.0;76.0
3421;OK por arredondamento;16122.35;16122.35;16742.97;16743.06;0.0;-0.09;0.09;;26.0;76.0
3422;OK por arredondamento;3414.12;3414.12;3545.74;3545.56;0.0;0.18;0.18;;26.0;79.0
3424;Divergente;6302.4;6302.4;6132.72;6302.4;0.0;-169.68;169.68;;26.0;76.0
3426;Divergente;9823.8;9823.8;9309.22;10202.02;0.0;-892.8;892.8;;26.0;76.0
3427;OK;18492.0;18492.0;19203.94;19203.94;0.0;0.0;0.0;;26.0;76.0
3429;OK;18184.0;18184.0;18884.08;18884.08;0.0;0.0;0.0;;26.0;76.0
3430;Divergente;9705.2;9705.2;9449.8;10078.85;0.0;-629.05;629.05;;26.0;76.0
3431;Divergente;6359.6;6359.6;6188.38;6359.6;0.0;-171.22;171.22;;26.0;76.0
3432;OK por arredondamento;18428.1;18428.1;19137.73;19137.58;0.0;0.15;0.15;;26.0;76.0
3433;Divergente;6302.4;6302.4;6132.72;6302.4;0.0;-169.68;169.68;;26.0;76.0
3434;OK;16251.3;16251.3;16876.98;16876.98;0.0;0.0;0.0;;26.0;79.0
3435;OK por arredondamento;24082.2;24082.2;25009.6;25009.36;0.0;0.24;0.24;;26.0;76.0
3436;OK por arredondamento;24010.8;24010.8;24935.45;24935.22;0.0;0.23;0.23;;26.0;79.0
3437;OK;19320.0;19320.0;20063.82;20063.82;0.0;0.0;0.0;;26.0;76.0
3438;Divergente;19500.0;17160.0;16564.0;17160.0;2340.0;-596.0;2340.0;;26.0;79.0
3439;Divergente;7649.4;7649.4;7649.4;7943.9;0.0;-294.5;294.5;;26.0;76.0
3440;Divergente;9555.1;9555.1;9303.65;9922.97;0.0;-619.32;619.32;;26.0;76.0
3441;OK;328.0;328.0;340.63;340.63;0.0;0.0;0.0;;26.0;77.0
3442;OK;19928.0;19928.0;20695.23;20695.23;0.0;0.0;0.0;;26.0;77.0
3443;OK por arredondamento;18672.1;18672.1;19391.13;19390.98;0.0;0.15;0.15;;26.0;77.0
3444;OK por arredondamento;3451.38;3451.38;3584.43;3584.26;0.0;0.17;0.17;;26.0;79.0
3445;OK;16229.7;16229.7;16854.54;16854.54;0.0;0.0;0.0;;26.0;77.0
3446;OK;20073.6;20073.6;20846.43;20846.43;0.0;0.0;0.0;;26.0;77.0
3447;OK;28080.0;28080.0;29161.08;29161.08;0.0;0.0;0.0;;26.0;77.0
3448;OK;26700.8;26700.8;27728.78;27728.78;0.0;0.0;0.0;;26.0;77.0
3449;Divergente;9690.0;9690.0;9435.0;10063.07;0.0;-628.07;628.07;;26.0;77.0
3450;OK;11409.6;11409.6;11848.87;11848.87;0.0;0.0;0.0;;26.0;77.0
3451;Divergente;11645.0;11645.0;11342.23;12093.33;0.0;-751.1;751.1;;26.0;77.0
3452;Divergente;6442.15;6442.15;6063.2;6690.17;0.0;-626.97;626.97;;26.0;77.0
3453;Divergente;11920.0;11920.0;11610.08;12378.92;0.0;-768.84;768.84;;26.0;77.0
3454;Divergente;7464.6;7464.6;6890.4;7751.99;0.0;-861.59;861.59;;26.0;77.0
3455;OK por arredondamento;18062.4;18062.4;18757.93;18757.8;0.0;0.13;0.13;;26.0;77.0
3456;OK por arredondamento;13955.05;13955.05;14492.42;14492.32;0.0;0.1;0.1;;26.0;77.0
3457;Faltante no B;20631.4;;0.0;;20631.4;0.0;20631.4;;26.0;
3458;OK por arredondamento;17987.85;17987.85;18680.51;18680.38;0.0;0.13;0.13;;26.0;77.0
3460;OK por arredondamento;13848.55;13848.55;14381.82;14381.72;0.0;0.1;0.1;;26.0;77.0
3462;Divergente;10231.2;10231.2;9695.28;10625.1;0.0;-929.82;929.82;;26.0;77.0
3463;Divergente;8219.75;8219.75;8219.75;8536.21;0.0;-316.46;316.46;;26.0;77.0
3464;Divergente;8345.75;8345.75;8345.75;8667.06;0.0;-321.31;321.31;;26.0;77.0
3465;OK;14160.0;14160.0;14705.16;14705.16;0.0;0.0;0.0;;26.0;78.0
3466;OK por arredondamento;12130.0;12130.0;12597.25;12597.01;0.0;0.24;0.24;;27.0;78.0
3467;OK por arredondamento;18065.95;18065.95;18761.62;18761.49;0.0;0.13;0.13;;27.0;78.0
3468;OK;16308.9;16308.9;16936.79;16936.79;0.0;0.0;0.0;;27.0;78.0
3469;Divergente;8296.75;8296.75;8296.75;8616.17;0.0;-319.42;319.42;;27.0;78.0
3470;Divergente;8293.25;8293.25;8293.25;8612.54;0.0;-319.29;319.29;;27.0;78.0
3471;OK por arredondamento;7380.75;7380.75;7665.0;7664.91;0.0;0.09;0.09;;27.0;78.0
3472;OK;11214.0;11214.0;11645.74;11645.74;0.0;0.0;0.0;;27.0;78.0
3473;OK por arredondamento;23888.4;23888.4;24808.34;24808.1;0.0;0.24;0.24;;27.0;78.0
3474;OK;14850.0;14850.0;15421.73;15421.73;0.0;0.0;0.0;;27.0;78.0
3475;OK;9612.0;9612.0;9982.06;9982.06;0.0;0.0;0.0;;27.0;78.0
3476;Divergente;8974.8;8974.8;8725.5;9320.33;0.0;-594.83;594.83;;27.0;78.0
3478;OK por arredondamento;23592.6;23592.6;24501.15;24500.92;0.0;0.23;0.23;;27.0;78.0
3480;OK por arredondamento;9270.0;9270.0;9626.9;9626.89;0.0;0.01;0.01;;27.0;78.0
3481;OK;11325.0;11325.0;11761.01;11761.01;0.0;0.0;0.0;;27.0;78.0
3482;Divergente;9032.4;9032.4;8916.6;9380.15;0.0;-463.55;463.55;;27.0;78.0
3483;OK por arredondamento;23919.0;23919.0;24840.12;24839.88;0.0;0.24;0.24;;27.0;78.0
3484;OK por arredondamento;25897.8;25897.8;26895.12;26894.87;0.0;0.25;0.25;;27.0;79.0
3485;OK;10740.0;10740.0;11153.49;11153.49;0.0;0.0;0.0;;27.0;78.0
3486;OK;10668.0;10668.0;11078.72;11078.72;0.0;0.0;0.0;;27.0;78.0
3487;OK por arredondamento;24082.2;24082.2;25009.6;25009.37;0.0;0.23;0.23;;27.0;78.0
3488;Divergente;6545.0;6545.0;6545.0;6796.98;0.0;-251.98;251.98;;27.0;79.0
3489;OK por arredondamento;23980.2;23980.2;24903.67;24903.44;0.0;0.23;0.23;;27.0;79.0
3490;OK;16323.3;16323.3;16951.75;16951.75;0.0;0.0;0.0;;27.0;79.0
3491;OK por arredondamento;23949.6;23949.6;24871.89;24871.66;0.0;0.23;0.23;;27.0;79.0
3492;OK por arredondamento;24276.0;24276.0;25210.86;25210.63;0.0;0.23;0.23;;27.0;79.0
3493;OK por arredondamento;24276.0;24276.0;25210.86;25210.63;0.0;0.23;0.23;;27.0;79.0
3494;OK;16121.7;16121.7;16742.39;16742.39;0.0;0.0;0.0;;27.0;79.0
3495;Divergente;8592.94;8592.94;8479.88;8592.94;0.0;-113.06;113.06;;27.0;79.0
3496;Divergente;9094.8;9094.8;8978.2;9094.8;0.0;-116.6;116.6;;27.0;79.0
3497;Divergente;11940.0;11940.0;11629.56;11940.0;0.0;-310.44;310.44;;27.0;79.0
3498;OK;8634.6;8634.6;8634.6;8634.6;0.0;0.0;0.0;;27.0;79.0
3499;OK;8913.6;8913.6;8913.6;8913.6;0.0;0.0;0.0;;27.0;79.0
3500;OK;8586.0;8586.0;8586.0;8586.0;0.0;0.0;0.0;;27.0;79.0
3501;OK;8514.0;8514.0;8514.0;8514.0;0.0;0.0;0.0;;27.0;79.0
3502;OK;8730.0;8730.0;8730.0;8730.0;0.0;0.0;0.0;;27.0;80.0
3503;OK;8881.2;8881.2;8881.2;8881.2;0.0;0.0;0.0;;27.0;80.0
3504;Divergente;443.46;443.46;437.63;443.46;0.0;-5.83;5.83;;27.0;80.0
3505;Divergente;8848.3;8848.3;8731.88;8848.3;0.0;-116.42;116.42;;27.0;80.0
3506;OK;8670.6;8670.6;8670.6;8670.6;0.0;0.0;0.0;;27.0;80.0
3507;Divergente;8990.8;8990.8;8872.5;8990.8;0.0;-118.3;118.3;;27.0;80.0
3508;Divergente;9675.6;8514.53;8661.42;8514.53;1161.07;146.89;1161.07;;27.0;80.0
3509;OK por arredondamento;3426.54;3426.54;3558.64;3558.46;0.0;0.18;0.18;;27.0;82.0
3510;Divergente;10124.4;8909.47;0.0;8909.47;1214.93;-8909.47;8909.47;;27.0;80.0
3511;Divergente;9363.9;9363.9;9243.85;9724.41;0.0;-480.56;480.56;;27.0;80.0
3512;Divergente;10373.0;9128.24;9285.72;9128.24;1244.76;157.48;1244.76;;27.0;80.0
3513;Divergente;9719.6;8553.25;8700.81;8553.25;1166.35;147.56;1166.35;;27.0;80.0
3514;OK;14904.0;14904.0;15477.8;15477.8;0.0;0.0;0.0;;27.0;80.0
3515;Divergente;9478.0;9478.0;9359.53;9842.9;0.0;-483.37;483.37;;27.0;80.0
3516;Divergente;8850.2;8850.2;8733.75;9190.93;0.0;-457.18;457.18;;27.0;80.0
3517;OK;14535.0;14535.0;15094.6;15094.6;0.0;0.0;0.0;;27.0;80.0
3518;OK por arredondamento;22245.9;22245.9;23102.5;23102.37;0.0;0.13;0.13;;27.0;80.0
3519;Divergente;7641.9;7641.9;7005.08;7934.12;0.0;-929.04;929.04;;27.0;80.0
3520;Divergente;9622.8;8468.06;8614.16;8468.06;1154.74;146.1;1154.74;;27.0;80.0
3521;OK por arredondamento;15619.5;15619.5;16220.73;16220.85;0.0;-0.12;0.12;;27.0;80.0
3522;OK;19552.0;19552.0;20304.75;20304.75;0.0;0.0;0.0;;27.0;80.0
3523;Divergente;9706.4;8541.63;8688.99;8541.63;1164.77;147.36;1164.77;;27.0;81.0
3524;OK;14688.0;14688.0;15253.49;15253.49;0.0;0.0;0.0;;27.0;81.0
3525;OK por arredondamento;12979.4;12979.4;13479.02;13479.11;0.0;-0.09;0.09;;27.0;81.0
3526;OK;14358.0;14358.0;14910.78;14910.78;0.0;0.0;0.0;;27.0;81.0
3527;Divergente;9067.5;9067.5;8951.25;9416.6;0.0;-465.35;465.35;;28.0;81.0
3528;Divergente;18111.6;15938.21;16034.8;15938.21;2173.39;96.59;2173.39;;28.0;81.0
3529;OK;11832.0;11832.0;12287.53;12287.53;0.0;0.0;0.0;;28.0;81.0
3530;OK por arredondamento;25143.0;25143.0;26111.25;26111.01;0.0;0.24;0.24;;28.0;82.0
3531;Divergente;21894.4;19267.07;19101.87;19267.07;2627.33;-165.2;2627.33;;28.0;81.0
3532;Divergente;3315.0;3315.0;3145.0;3442.63;0.0;-297.63;297.63;;28.0;81.0
3533;OK por arredondamento;14627.6;14627.6;15191.01;15190.76;0.0;0.25;0.25;;28.0;81.0
3534;Divergente;6136.0;6136.0;6018.0;6372.24;0.0;-354.24;354.24;;28.0;81.0
3535;Divergente;21700.8;19096.7;18932.96;19096.7;2604.1;-163.74;2604.1;;28.0;81.0
3536;Divergente;19500.0;17160.0;16564.0;17160.0;2340.0;-596.0;2340.0;;28.0;82.0
3537;Divergente;9048.0;9048.0;8932.0;9396.35;0.0;-464.35;464.35;;28.0;81.0
3538;Divergente;6370.0;6370.0;6247.5;6615.24;0.0;-367.74;367.74;;28.0;81.0
3539;Divergente;6240.0;6240.0;6120.0;6480.24;0.0;-360.24;360.24;;28.0;81.0
3540;Divergente;9122.1;9122.1;9005.15;9473.3;0.0;-468.15;468.15;;28.0;81.0
3541;OK por arredondamento;14262.0;14262.0;14811.09;14811.08;0.0;0.01;0.01;;28.0;81.0
3542;Divergente;9702.0;9702.0;9193.8;10075.53;0.0;-881.73;881.73;;28.0;81.0
3544;Divergente;1341.6;1341.6;1341.6;1393.25;0.0;-51.65;51.65;;28.0;81.0
3545;OK por arredondamento;13635.8;13635.8;14161.01;14160.78;0.0;0.23;0.23;;28.0;81.0
3546;OK por arredondamento;13519.8;13519.8;14040.55;14040.31;0.0;0.24;0.24;;28.0;82.0
3547;Faltante no B;15753.6;;16360.11;;15753.6;16360.11;16360.11;;28.0;
3548;Divergente;11625.0;11625.0;11020.5;12072.56;0.0;-1052.06;1052.06;;28.0;82.0
3549;OK por arredondamento;14807.4;14807.4;15377.74;15377.48;0.0;0.26;0.26;;28.0;82.0
3550;OK;15500.8;15500.8;16097.58;16097.58;0.0;0.0;0.0;;28.0;82.0
3551;OK;14340.0;14340.0;14892.09;14892.09;0.0;0.0;0.0;;28.0;82.0
3552;Divergente;11782.5;11782.5;11476.16;12236.13;0.0;-759.97;759.97;;28.0;82.0
3553;OK por arredondamento;10531.35;10531.35;10936.87;10936.81;0.0;0.06;0.06;;28.0;82.0
3554;Divergente;8794.1;8794.1;8276.8;9132.67;0.0;-855.87;855.87;;28.0;82.0
3555;OK por arredondamento;3763.4;3763.4;3908.35;3908.29;0.0;0.06;0.06;;28.0;82.0
3556;OK por arredondamento;10531.35;10531.35;10936.87;10936.81;0.0;0.06;0.06;;28.0;82.0
3557;Faltante no B;16143.3;;16795.97;;16143.3;16795.97;16795.97;;28.0;
3558;Divergente;8355.5;8355.5;7864.0;8677.19;0.0;-813.19;813.19;;28.0;82.0
